"","Country","date","in_lockdown"
"83576","Netherlands",2008-05-04,0
"83577","Netherlands",2008-05-05,0
"83578","Netherlands",2008-05-06,0
"83579","Netherlands",2008-05-07,0
"83580","Netherlands",2008-05-08,0
"83581","Netherlands",2008-05-09,0
"83582","Netherlands",2008-05-10,0
"83583","Netherlands",2008-05-11,0
"83584","Netherlands",2008-05-12,0
"83585","Netherlands",2008-05-13,0
"83586","Netherlands",2008-05-14,0
"83587","Netherlands",2008-05-15,0
"83588","Netherlands",2008-05-16,0
"83589","Netherlands",2008-05-17,0
"83590","Netherlands",2008-05-18,0
"83591","Netherlands",2008-05-19,0
"83592","Netherlands",2008-05-20,0
"83593","Netherlands",2008-05-21,0
"83594","Netherlands",2008-05-22,0
"83595","Netherlands",2008-05-23,0
"83596","Netherlands",2008-05-24,0
"83597","Netherlands",2008-05-25,0
"83598","Netherlands",2008-05-26,0
"83599","Netherlands",2008-05-27,0
"83600","Netherlands",2008-05-28,0
"83601","Netherlands",2008-05-29,0
"83602","Netherlands",2008-05-30,0
"83603","Netherlands",2008-05-31,0
"83604","Netherlands",2008-06-01,0
"83605","Netherlands",2008-06-02,0
"83606","Netherlands",2008-06-03,0
"83607","Netherlands",2008-06-04,0
"83608","Netherlands",2008-06-05,0
"83609","Netherlands",2008-06-06,0
"83610","Netherlands",2008-06-07,0
"83611","Netherlands",2008-06-08,0
"83612","Netherlands",2008-06-09,0
"83613","Netherlands",2008-06-10,0
"83614","Netherlands",2008-06-11,0
"83615","Netherlands",2008-06-12,0
"83616","Netherlands",2008-06-13,0
"83617","Netherlands",2008-06-14,0
"83618","Netherlands",2008-06-15,0
"83619","Netherlands",2008-06-16,0
"83620","Netherlands",2008-06-17,0
"83621","Netherlands",2008-06-18,0
"83622","Netherlands",2008-06-19,0
"83623","Netherlands",2008-06-20,0
"83624","Netherlands",2008-06-21,0
"83625","Netherlands",2008-06-22,0
"83626","Netherlands",2008-06-23,0
"83627","Netherlands",2008-06-24,0
"83628","Netherlands",2008-06-25,0
"83629","Netherlands",2008-06-26,0
"83630","Netherlands",2008-06-27,0
"83631","Netherlands",2008-06-28,0
"83632","Netherlands",2008-06-29,0
"83633","Netherlands",2008-06-30,0
"83634","Netherlands",2008-07-01,0
"83635","Netherlands",2008-07-02,0
"83636","Netherlands",2008-07-03,0
"83637","Netherlands",2008-07-04,0
"83638","Netherlands",2008-07-05,0
"83639","Netherlands",2008-07-06,0
"83640","Netherlands",2008-07-07,0
"83641","Netherlands",2008-07-08,0
"83642","Netherlands",2008-07-09,0
"83643","Netherlands",2008-07-10,0
"83644","Netherlands",2008-07-11,0
"83645","Netherlands",2008-07-12,0
"83646","Netherlands",2008-07-13,0
"83647","Netherlands",2008-07-14,0
"83648","Netherlands",2008-07-15,0
"83649","Netherlands",2008-07-16,0
"83650","Netherlands",2008-07-17,0
"83651","Netherlands",2008-07-18,0
"83652","Netherlands",2008-07-19,0
"83653","Netherlands",2008-07-20,0
"83654","Netherlands",2008-07-21,0
"83655","Netherlands",2008-07-22,0
"83656","Netherlands",2008-07-23,0
"83657","Netherlands",2008-07-24,0
"83658","Netherlands",2008-07-25,0
"83659","Netherlands",2008-07-26,0
"83660","Netherlands",2008-07-27,0
"83661","Netherlands",2008-07-28,0
"83662","Netherlands",2008-07-29,0
"83663","Netherlands",2008-07-30,0
"83664","Netherlands",2008-07-31,0
"83665","Netherlands",2008-08-01,0
"83666","Netherlands",2008-08-02,0
"83667","Netherlands",2008-08-03,0
"83668","Netherlands",2008-08-04,0
"83669","Netherlands",2008-08-05,0
"83670","Netherlands",2008-08-06,0
"83671","Netherlands",2008-08-07,0
"83672","Netherlands",2008-08-08,0
"83673","Netherlands",2008-08-09,0
"83674","Netherlands",2008-08-10,0
"83675","Netherlands",2008-08-11,0
"83676","Netherlands",2008-08-12,0
"83677","Netherlands",2008-08-13,0
"83678","Netherlands",2008-08-14,0
"83679","Netherlands",2008-08-15,0
"83680","Netherlands",2008-08-16,0
"83681","Netherlands",2008-08-17,0
"83682","Netherlands",2008-08-18,0
"83683","Netherlands",2008-08-19,0
"83684","Netherlands",2008-08-20,0
"83685","Netherlands",2008-08-21,0
"83686","Netherlands",2008-08-22,0
"83687","Netherlands",2008-08-23,0
"83688","Netherlands",2008-08-24,0
"83689","Netherlands",2008-08-25,0
"83690","Netherlands",2008-08-26,0
"83691","Netherlands",2008-08-27,0
"83692","Netherlands",2008-08-28,0
"83693","Netherlands",2008-08-29,0
"83694","Netherlands",2008-08-30,0
"83695","Netherlands",2008-08-31,0
"83696","Netherlands",2008-09-01,0
"83697","Netherlands",2008-09-02,0
"83698","Netherlands",2008-09-03,0
"83699","Netherlands",2008-09-04,0
"83700","Netherlands",2008-09-05,0
"83701","Netherlands",2008-09-06,0
"83702","Netherlands",2008-09-07,0
"83703","Netherlands",2008-09-08,0
"83704","Netherlands",2008-09-09,0
"83705","Netherlands",2008-09-10,0
"83706","Netherlands",2008-09-11,0
"83707","Netherlands",2008-09-12,0
"83708","Netherlands",2008-09-13,0
"83709","Netherlands",2008-09-14,0
"83710","Netherlands",2008-09-15,0
"83711","Netherlands",2008-09-16,0
"83712","Netherlands",2008-09-17,0
"83713","Netherlands",2008-09-18,0
"83714","Netherlands",2008-09-19,0
"83715","Netherlands",2008-09-20,0
"83716","Netherlands",2008-09-21,0
"83717","Netherlands",2008-09-22,0
"83718","Netherlands",2008-09-23,0
"83719","Netherlands",2008-09-24,0
"83720","Netherlands",2008-09-25,0
"83721","Netherlands",2008-09-26,0
"83722","Netherlands",2008-09-27,0
"83723","Netherlands",2008-09-28,0
"83724","Netherlands",2008-09-29,0
"83725","Netherlands",2008-09-30,0
"83726","Netherlands",2008-10-01,0
"83727","Netherlands",2008-10-02,0
"83728","Netherlands",2008-10-03,0
"83729","Netherlands",2008-10-04,0
"83730","Netherlands",2008-10-05,0
"83731","Netherlands",2008-10-06,0
"83732","Netherlands",2008-10-07,0
"83733","Netherlands",2008-10-08,0
"83734","Netherlands",2008-10-09,0
"83735","Netherlands",2008-10-10,0
"83736","Netherlands",2008-10-11,0
"83737","Netherlands",2008-10-12,0
"83738","Netherlands",2008-10-13,0
"83739","Netherlands",2008-10-14,0
"83740","Netherlands",2008-10-15,0
"83741","Netherlands",2008-10-16,0
"83742","Netherlands",2008-10-17,0
"83743","Netherlands",2008-10-18,0
"83744","Netherlands",2008-10-19,0
"83745","Netherlands",2008-10-20,0
"83746","Netherlands",2008-10-21,0
"83747","Netherlands",2008-10-22,0
"83748","Netherlands",2008-10-23,0
"83749","Netherlands",2008-10-24,0
"83750","Netherlands",2008-10-25,0
"83751","Netherlands",2008-10-26,0
"83752","Netherlands",2008-10-27,0
"83753","Netherlands",2008-10-28,0
"83754","Netherlands",2008-10-29,0
"83755","Netherlands",2008-10-30,0
"83756","Netherlands",2008-10-31,0
"83757","Netherlands",2008-11-01,0
"83758","Netherlands",2008-11-02,0
"83759","Netherlands",2008-11-03,0
"83760","Netherlands",2008-11-04,0
"83761","Netherlands",2008-11-05,0
"83762","Netherlands",2008-11-06,0
"83763","Netherlands",2008-11-07,0
"83764","Netherlands",2008-11-08,0
"83765","Netherlands",2008-11-09,0
"83766","Netherlands",2008-11-10,0
"83767","Netherlands",2008-11-11,0
"83768","Netherlands",2008-11-12,0
"83769","Netherlands",2008-11-13,0
"83770","Netherlands",2008-11-14,0
"83771","Netherlands",2008-11-15,0
"83772","Netherlands",2008-11-16,0
"83773","Netherlands",2008-11-17,0
"83774","Netherlands",2008-11-18,0
"83775","Netherlands",2008-11-19,0
"83776","Netherlands",2008-11-20,0
"83777","Netherlands",2008-11-21,0
"83778","Netherlands",2008-11-22,0
"83779","Netherlands",2008-11-23,0
"83780","Netherlands",2008-11-24,0
"83781","Netherlands",2008-11-25,0
"83782","Netherlands",2008-11-26,0
"83783","Netherlands",2008-11-27,0
"83784","Netherlands",2008-11-28,0
"83785","Netherlands",2008-11-29,0
"83786","Netherlands",2008-11-30,0
"83787","Netherlands",2008-12-01,0
"83788","Netherlands",2008-12-02,0
"83789","Netherlands",2008-12-03,0
"83790","Netherlands",2008-12-04,0
"83791","Netherlands",2008-12-05,0
"83792","Netherlands",2008-12-06,0
"83793","Netherlands",2008-12-07,0
"83794","Netherlands",2008-12-08,0
"83795","Netherlands",2008-12-09,0
"83796","Netherlands",2008-12-10,0
"83797","Netherlands",2008-12-11,0
"83798","Netherlands",2008-12-12,0
"83799","Netherlands",2008-12-13,0
"83800","Netherlands",2008-12-14,0
"83801","Netherlands",2008-12-15,0
"83802","Netherlands",2008-12-16,0
"83803","Netherlands",2008-12-17,0
"83804","Netherlands",2008-12-18,0
"83805","Netherlands",2008-12-19,0
"83806","Netherlands",2008-12-20,0
"83807","Netherlands",2008-12-21,0
"83808","Netherlands",2008-12-22,0
"83809","Netherlands",2008-12-23,0
"83810","Netherlands",2008-12-24,0
"83811","Netherlands",2008-12-25,0
"83812","Netherlands",2008-12-26,0
"83813","Netherlands",2008-12-27,0
"83814","Netherlands",2008-12-28,0
"83815","Netherlands",2008-12-29,0
"83816","Netherlands",2008-12-30,0
"83817","Netherlands",2008-12-31,0
"83818","Netherlands",2009-01-01,0
"83819","Netherlands",2009-01-02,0
"83820","Netherlands",2009-01-03,0
"83821","Netherlands",2009-01-04,0
"83822","Netherlands",2009-01-05,0
"83823","Netherlands",2009-01-06,0
"83824","Netherlands",2009-01-07,0
"83825","Netherlands",2009-01-08,0
"83826","Netherlands",2009-01-09,0
"83827","Netherlands",2009-01-10,0
"83828","Netherlands",2009-01-11,0
"83829","Netherlands",2009-01-12,0
"83830","Netherlands",2009-01-13,0
"83831","Netherlands",2009-01-14,0
"83832","Netherlands",2009-01-15,0
"83833","Netherlands",2009-01-16,0
"83834","Netherlands",2009-01-17,0
"83835","Netherlands",2009-01-18,0
"83836","Netherlands",2009-01-19,0
"83837","Netherlands",2009-01-20,0
"83838","Netherlands",2009-01-21,0
"83839","Netherlands",2009-01-22,0
"83840","Netherlands",2009-01-23,0
"83841","Netherlands",2009-01-24,0
"83842","Netherlands",2009-01-25,0
"83843","Netherlands",2009-01-26,0
"83844","Netherlands",2009-01-27,0
"83845","Netherlands",2009-01-28,0
"83846","Netherlands",2009-01-29,0
"83847","Netherlands",2009-01-30,0
"83848","Netherlands",2009-01-31,0
"83849","Netherlands",2009-02-01,0
"83850","Netherlands",2009-02-02,0
"83851","Netherlands",2009-02-03,0
"83852","Netherlands",2009-02-04,0
"83853","Netherlands",2009-02-05,0
"83854","Netherlands",2009-02-06,0
"83855","Netherlands",2009-02-07,0
"83856","Netherlands",2009-02-08,0
"83857","Netherlands",2009-02-09,0
"83858","Netherlands",2009-02-10,0
"83859","Netherlands",2009-02-11,0
"83860","Netherlands",2009-02-12,0
"83861","Netherlands",2009-02-13,0
"83862","Netherlands",2009-02-14,0
"83863","Netherlands",2009-02-15,0
"83864","Netherlands",2009-02-16,0
"83865","Netherlands",2009-02-17,0
"83866","Netherlands",2009-02-18,0
"83867","Netherlands",2009-02-19,0
"83868","Netherlands",2009-02-20,0
"83869","Netherlands",2009-02-21,0
"83870","Netherlands",2009-02-22,0
"83871","Netherlands",2009-02-23,0
"83872","Netherlands",2009-02-24,0
"83873","Netherlands",2009-02-25,0
"83874","Netherlands",2009-02-26,0
"83875","Netherlands",2009-02-27,0
"83876","Netherlands",2009-02-28,0
"83877","Netherlands",2009-03-01,0
"83878","Netherlands",2009-03-02,0
"83879","Netherlands",2009-03-03,0
"83880","Netherlands",2009-03-04,0
"83881","Netherlands",2009-03-05,0
"83882","Netherlands",2009-03-06,0
"83883","Netherlands",2009-03-07,0
"83884","Netherlands",2009-03-08,0
"83885","Netherlands",2009-03-09,0
"83886","Netherlands",2009-03-10,0
"83887","Netherlands",2009-03-11,0
"83888","Netherlands",2009-03-12,0
"83889","Netherlands",2009-03-13,0
"83890","Netherlands",2009-03-14,0
"83891","Netherlands",2009-03-15,0
"83892","Netherlands",2009-03-16,0
"83893","Netherlands",2009-03-17,0
"83894","Netherlands",2009-03-18,0
"83895","Netherlands",2009-03-19,0
"83896","Netherlands",2009-03-20,0
"83897","Netherlands",2009-03-21,0
"83898","Netherlands",2009-03-22,0
"83899","Netherlands",2009-03-23,0
"83900","Netherlands",2009-03-24,0
"83901","Netherlands",2009-03-25,0
"83902","Netherlands",2009-03-26,0
"83903","Netherlands",2009-03-27,0
"83904","Netherlands",2009-03-28,0
"83905","Netherlands",2009-03-29,0
"83906","Netherlands",2009-03-30,0
"83907","Netherlands",2009-03-31,0
"83908","Netherlands",2009-04-01,0
"83909","Netherlands",2009-04-02,0
"83910","Netherlands",2009-04-03,0
"83911","Netherlands",2009-04-04,0
"83912","Netherlands",2009-04-05,0
"83913","Netherlands",2009-04-06,0
"83914","Netherlands",2009-04-07,0
"83915","Netherlands",2009-04-08,0
"83916","Netherlands",2009-04-09,0
"83917","Netherlands",2009-04-10,0
"83918","Netherlands",2009-04-11,0
"83919","Netherlands",2009-04-12,0
"83920","Netherlands",2009-04-13,0
"83921","Netherlands",2009-04-14,0
"83922","Netherlands",2009-04-15,0
"83923","Netherlands",2009-04-16,0
"83924","Netherlands",2009-04-17,0
"83925","Netherlands",2009-04-18,0
"83926","Netherlands",2009-04-19,0
"83927","Netherlands",2009-04-20,0
"83928","Netherlands",2009-04-21,0
"83929","Netherlands",2009-04-22,0
"83930","Netherlands",2009-04-23,0
"83931","Netherlands",2009-04-24,0
"83932","Netherlands",2009-04-25,0
"83933","Netherlands",2009-04-26,0
"83934","Netherlands",2009-04-27,0
"83935","Netherlands",2009-04-28,0
"83936","Netherlands",2009-04-29,0
"83937","Netherlands",2009-04-30,0
"83938","Netherlands",2009-05-01,0
"83939","Netherlands",2009-05-02,0
"83940","Netherlands",2009-05-03,0
"83941","Netherlands",2009-05-04,0
"83942","Netherlands",2009-05-05,0
"83943","Netherlands",2009-05-06,0
"83944","Netherlands",2009-05-07,0
"83945","Netherlands",2009-05-08,0
"83946","Netherlands",2009-05-09,0
"83947","Netherlands",2009-05-10,0
"83948","Netherlands",2009-05-11,0
"83949","Netherlands",2009-05-12,0
"83950","Netherlands",2009-05-13,0
"83951","Netherlands",2009-05-14,0
"83952","Netherlands",2009-05-15,0
"83953","Netherlands",2009-05-16,0
"83954","Netherlands",2009-05-17,0
"83955","Netherlands",2009-05-18,0
"83956","Netherlands",2009-05-19,0
"83957","Netherlands",2009-05-20,0
"83958","Netherlands",2009-05-21,0
"83959","Netherlands",2009-05-22,0
"83960","Netherlands",2009-05-23,0
"83961","Netherlands",2009-05-24,0
"83962","Netherlands",2009-05-25,0
"83963","Netherlands",2009-05-26,0
"83964","Netherlands",2009-05-27,0
"83965","Netherlands",2009-05-28,0
"83966","Netherlands",2009-05-29,0
"83967","Netherlands",2009-05-30,0
"83968","Netherlands",2009-05-31,0
"83969","Netherlands",2009-06-01,0
"83970","Netherlands",2009-06-02,0
"83971","Netherlands",2009-06-03,0
"83972","Netherlands",2009-06-04,0
"83973","Netherlands",2009-06-05,0
"83974","Netherlands",2009-06-06,0
"83975","Netherlands",2009-06-07,0
"83976","Netherlands",2009-06-08,0
"83977","Netherlands",2009-06-09,0
"83978","Netherlands",2009-06-10,0
"83979","Netherlands",2009-06-11,0
"83980","Netherlands",2009-06-12,0
"83981","Netherlands",2009-06-13,0
"83982","Netherlands",2009-06-14,0
"83983","Netherlands",2009-06-15,0
"83984","Netherlands",2009-06-16,0
"83985","Netherlands",2009-06-17,0
"83986","Netherlands",2009-06-18,0
"83987","Netherlands",2009-06-19,0
"83988","Netherlands",2009-06-20,0
"83989","Netherlands",2009-06-21,0
"83990","Netherlands",2009-06-22,0
"83991","Netherlands",2009-06-23,0
"83992","Netherlands",2009-06-24,0
"83993","Netherlands",2009-06-25,0
"83994","Netherlands",2009-06-26,0
"83995","Netherlands",2009-06-27,0
"83996","Netherlands",2009-06-28,0
"83997","Netherlands",2009-06-29,0
"83998","Netherlands",2009-06-30,0
"83999","Netherlands",2009-07-01,0
"84000","Netherlands",2009-07-02,0
"84001","Netherlands",2009-07-03,0
"84002","Netherlands",2009-07-04,0
"84003","Netherlands",2009-07-05,0
"84004","Netherlands",2009-07-06,0
"84005","Netherlands",2009-07-07,0
"84006","Netherlands",2009-07-08,0
"84007","Netherlands",2009-07-09,0
"84008","Netherlands",2009-07-10,0
"84009","Netherlands",2009-07-11,0
"84010","Netherlands",2009-07-12,0
"84011","Netherlands",2009-07-13,0
"84012","Netherlands",2009-07-14,0
"84013","Netherlands",2009-07-15,0
"84014","Netherlands",2009-07-16,0
"84015","Netherlands",2009-07-17,0
"84016","Netherlands",2009-07-18,0
"84017","Netherlands",2009-07-19,0
"84018","Netherlands",2009-07-20,0
"84019","Netherlands",2009-07-21,0
"84020","Netherlands",2009-07-22,0
"84021","Netherlands",2009-07-23,0
"84022","Netherlands",2009-07-24,0
"84023","Netherlands",2009-07-25,0
"84024","Netherlands",2009-07-26,0
"84025","Netherlands",2009-07-27,0
"84026","Netherlands",2009-07-28,0
"84027","Netherlands",2009-07-29,0
"84028","Netherlands",2009-07-30,0
"84029","Netherlands",2009-07-31,0
"84030","Netherlands",2009-08-01,0
"84031","Netherlands",2009-08-02,0
"84032","Netherlands",2009-08-03,0
"84033","Netherlands",2009-08-04,0
"84034","Netherlands",2009-08-05,0
"84035","Netherlands",2009-08-06,0
"84036","Netherlands",2009-08-07,0
"84037","Netherlands",2009-08-08,0
"84038","Netherlands",2009-08-09,0
"84039","Netherlands",2009-08-10,0
"84040","Netherlands",2009-08-11,0
"84041","Netherlands",2009-08-12,0
"84042","Netherlands",2009-08-13,0
"84043","Netherlands",2009-08-14,0
"84044","Netherlands",2009-08-15,0
"84045","Netherlands",2009-08-16,0
"84046","Netherlands",2009-08-17,0
"84047","Netherlands",2009-08-18,0
"84048","Netherlands",2009-08-19,0
"84049","Netherlands",2009-08-20,0
"84050","Netherlands",2009-08-21,0
"84051","Netherlands",2009-08-22,0
"84052","Netherlands",2009-08-23,0
"84053","Netherlands",2009-08-24,0
"84054","Netherlands",2009-08-25,0
"84055","Netherlands",2009-08-26,0
"84056","Netherlands",2009-08-27,0
"84057","Netherlands",2009-08-28,0
"84058","Netherlands",2009-08-29,0
"84059","Netherlands",2009-08-30,0
"84060","Netherlands",2009-08-31,0
"84061","Netherlands",2009-09-01,0
"84062","Netherlands",2009-09-02,0
"84063","Netherlands",2009-09-03,0
"84064","Netherlands",2009-09-04,0
"84065","Netherlands",2009-09-05,0
"84066","Netherlands",2009-09-06,0
"84067","Netherlands",2009-09-07,0
"84068","Netherlands",2009-09-08,0
"84069","Netherlands",2009-09-09,0
"84070","Netherlands",2009-09-10,0
"84071","Netherlands",2009-09-11,0
"84072","Netherlands",2009-09-12,0
"84073","Netherlands",2009-09-13,0
"84074","Netherlands",2009-09-14,0
"84075","Netherlands",2009-09-15,0
"84076","Netherlands",2009-09-16,0
"84077","Netherlands",2009-09-17,0
"84078","Netherlands",2009-09-18,0
"84079","Netherlands",2009-09-19,0
"84080","Netherlands",2009-09-20,0
"84081","Netherlands",2009-09-21,0
"84082","Netherlands",2009-09-22,0
"84083","Netherlands",2009-09-23,0
"84084","Netherlands",2009-09-24,0
"84085","Netherlands",2009-09-25,0
"84086","Netherlands",2009-09-26,0
"84087","Netherlands",2009-09-27,0
"84088","Netherlands",2009-09-28,0
"84089","Netherlands",2009-09-29,0
